X	Y	rain	djungle	snouter1.1	snouter1.2	snouter1.3	snouter1.4	snouter1.5	snouter1.6	snouter1.7	snouter1.8	snouter1.9	snouter1.10	snouter2.1	snouter2.2	snouter2.3	snouter2.4	snouter2.5	snouter2.6	snouter2.7	snouter2.8	snouter2.9	snouter2.10	snouter3.1	snouter3.2	snouter3.3	snouter3.4	snouter3.5	snouter3.6	snouter3.7	snouter3.8	snouter3.9	snouter3.10
16	24	722	17	56.2	83.4	77.1	59.8	62	67.8	61.3	77.8	67.6	65.6	0	1	1	0	1	1	1	1	1	1	5	14	12	6	7	9	7	12	9	8
17	24	644	3	64.3	81.6	80.1	57.8	66.1	65.1	61.8	85.4	65.4	69.5	1	1	1	0	1	1	1	1	1	1	8	14	13	6	9	8	7	15	8	10
18	24	536	10	59.7	81	72.8	71.4	74.3	72.4	63.5	82	71.2	66.2	0	1	1	1	1	1	1	1	1	1	7	14	12	11	12	11	8	15	11	9
19	24	458	12	54.7	75.9	62	74.7	83.2	75.5	78.6	92.5	89.5	66.1	0	1	1	1	1	1	1	1	1	1	6	13	8	13	16	13	14	19	18	10
20	24	440	11	56.6	78.9	72.3	69.3	85.1	77.6	79.5	80.8	88.8	61.7	0	1	1	1	1	1	1	1	1	1	6	14	12	11	17	14	15	15	18	8
21	24	452	16	60.2	72.4	73.6	82.5	72.2	75.5	87.7	75.5	92.1	67.5	0	1	1	1	1	1	1	1	1	1	8	12	12	16	12	13	17	13	19	10
22	24	464	17	52.1	67.5	72.6	81.5	81	73.8	83.5	78.3	83.1	74.4	0	1	1	1	1	1	1	1	1	1	5	10	12	15	15	12	16	14	16	13
23	24	566	20	65.5	66.6	68	77.1	76	72.7	82.9	77.3	76.9	64.9	1	1	1	1	1	1	1	1	1	1	9	9	10	13	12	11	15	13	13	9
24	24	668	4	68.1	75.8	77.1	75.7	71.6	71.4	73	75.4	73.2	65.9	1	1	1	1	1	1	1	1	1	1	9	12	12	12	10	10	11	12	11	8
25	24	800	7	62.5	60.1	71.3	69.5	70	69.4	66.2	59.8	73.1	67.9	1	0	1	1	1	1	1	0	1	1	7	6	10	9	9	9	8	6	10	9
26	24	962	8	70.5	70.4	87.9	56.9	59.1	75.6	78.1	63.6	63.9	69.9	1	1	1	0	0	1	1	1	1	1	9	9	13	5	5	10	11	7	7	8
27	24	884	10	73.1	72.1	83.6	73	59.5	72.3	81.7	56.8	64.8	61.5	1	1	1	1	0	1	1	0	1	1	10	9	13	10	6	9	12	5	7	6
28	24	866	12	66.1	63.3	74.8	73.9	69.3	67.7	76.7	65	61.2	69.2	1	1	1	1	1	1	1	1	1	1	8	7	10	10	9	8	11	7	6	9
29	24	848	0	64.5	76.9	77.2	57.3	75.2	78.7	82.7	68.5	57.5	73.5	1	1	1	0	1	1	1	1	0	1	7	11	11	5	10	11	13	8	5	10
30	24	800	8	62.8	75.4	67	59	66.8	75.2	62.3	74.9	70.9	70.3	1	1	1	0	1	1	1	1	1	1	7	11	8	6	8	11	7	11	9	9
31	24	752	4	55.3	71.9	70.9	63.5	78.4	69.8	62.4	76.5	72	62.6	0	1	1	1	1	1	1	1	1	1	5	10	10	7	12	9	7	11	10	7
32	24	674	12	75.8	79.9	82.2	71.1	76.6	67.8	68.9	67.2	58	65.1	1	1	1	1	1	1	1	1	0	1	12	13	14	10	12	9	9	9	6	8
33	24	596	18	75.7	73.4	78.8	70.2	81.3	75	78.5	71.5	74.3	68	1	1	1	1	1	1	1	1	1	1	12	11	13	10	14	12	13	11	12	10
2	25	285	16	70.8	77.3	71	72.9	62.3	94.1	77.6	68.2	59.1	91.4	1	1	1	1	1	1	1	1	0	1	13	15	13	14	9	22	15	12	8	21
3	25	447.5	12	83.4	77.3	79.1	65.7	54	91.2	77.3	73.5	62.7	92.6	1	1	1	1	0	1	1	1	1	1	16	14	14	10	5	19	14	12	9	19
4	25	670	11	74	82	71.9	62.1	55.9	93.4	66.7	75.7	61.1	92.9	1	1	1	1	0	1	1	1	1	1	11	14	10	7	5	17	9	12	7	17
5	25	832.5	5	65.7	79.6	79.9	48.9	55	80.3	63.8	66.8	66.8	90.1	1	1	1	0	0	1	1	1	1	1	8	12	12	3	5	12	7	8	8	15
6	25	965	14	58.5	73.9	84.4	54.9	55.9	68	65.6	59.2	57	83.7	0	1	1	0	0	1	1	0	0	1	5	9	12	4	4	8	7	5	5	12
7	25	1067.5	2	52.8	70.5	88.4	53.1	50.5	63.7	50.2	61.4	53	70.4	0	1	1	0	0	1	0	1	0	1	3	8	13	4	3	6	3	6	4	8
8	25	1230	13	53.1	76.4	72.2	53	48.5	64.9	53.2	71.2	59.8	62.6	0	1	1	0	0	1	0	1	1	1	3	9	8	3	2	6	3	8	5	6
9	25	1302.5	14	63.8	73	78.4	48.9	51.4	51	57.4	78	62.4	63.5	1	1	1	0	0	0	0	1	1	1	6	8	9	2	3	3	4	9	5	6
10	25	1375	1	79.9	71.5	77.6	50.8	38.1	54.1	48.7	79.7	67.6	67	1	1	1	0	0	0	0	1	1	1	9	7	9	3	0	3	2	9	6	6
11	25	1417.5	18	71.5	73.3	73.9	52.3	54.5	53.8	53.7	81.2	65.2	65.5	1	1	1	0	0	0	0	1	1	1	7	8	8	3	3	3	3	9	6	6
12	25	1400	14	63.3	70.2	72.2	56	61.3	55.4	57.6	78	56.5	67	1	1	1	0	1	0	0	1	0	1	5	7	7	4	5	4	4	9	4	6
13	25	1232.5	11	63.7	67.2	75.8	65.3	64.4	63.5	61.2	75.2	63.7	67.2	1	1	1	1	1	1	1	1	1	1	6	7	9	6	6	6	5	9	6	7
14	25	1035	11	65.6	70.4	69.9	63.9	61.5	65.3	56.2	81.9	75.6	60.7	1	1	1	1	1	1	0	1	1	1	7	8	8	6	6	7	4	11	10	6
15	25	897.5	9	72	77.8	66	61.9	65.5	67	59	84.2	71	67	1	1	1	1	1	1	0	1	1	1	9	11	8	6	7	8	6	13	9	8
16	25	790	6	64.5	82.2	70.4	76.9	69.6	75.2	58.6	84	66.8	71.4	1	1	1	1	1	1	0	1	1	1	8	13	9	11	9	11	6	13	8	10
17	25	712.5	8	64.9	82.5	77.3	65.6	66.9	75.3	60.8	83.8	78.2	73.9	1	1	1	1	1	1	1	1	1	1	8	13	12	8	9	11	7	14	12	11
18	25	635	1	50.4	75.4	67.9	66.9	63.9	76.7	60.7	83.1	79.2	65.7	0	1	1	1	1	1	0	1	1	1	4	12	9	9	8	12	7	14	13	9
19	25	557.5	18	58.2	74.4	58.4	61.1	80.2	77.6	72.6	77.3	75.9	73.7	0	1	0	1	1	1	1	1	1	1	6	12	7	7	14	13	11	13	12	12
20	25	540	4	68.3	80.4	60.2	64.8	81.8	80.6	71.9	83.3	84.2	68.3	1	1	0	1	1	1	1	1	1	1	10	14	7	9	15	14	11	15	15	10
21	25	552.5	17	73.6	75	64.8	83.9	76.1	78.3	72.9	75	84.8	78.1	1	1	1	1	1	1	1	1	1	1	12	12	9	15	13	13	11	12	15	13
22	25	595	3	66.5	73.4	73.7	77.9	75.2	72.7	71.2	80.6	78.5	70.5	1	1	1	1	1	1	1	1	1	1	9	11	11	13	12	11	11	14	13	10
23	25	667.5	18	62.6	74.1	65.4	68.6	72.4	78.2	83.6	79.2	82.2	67.4	1	1	1	1	1	1	1	1	1	1	7	11	8	9	11	12	14	13	14	9
24	25	830	18	68.1	77.9	66.5	70	70.9	72.2	77.8	67	72.4	59.8	1	1	1	1	1	1	1	1	1	0	8	11	8	9	9	10	11	8	10	6
25	25	872.5	15	62.3	73.6	76.2	67.6	67.6	78.7	70.2	62.2	66.6	75.3	1	1	1	1	1	1	1	1	1	1	7	10	11	8	8	11	9	7	8	10
26	25	945	15	73.6	66.9	80.3	76.4	61.2	76.9	71.7	55.3	63.2	77.9	1	1	1	1	1	1	1	0	1	1	9	8	11	10	6	10	9	4	7	11
27	25	867.5	12	67.8	75.1	78.8	74.9	60.9	72.6	74.8	61.8	68.7	64	1	1	1	1	1	1	1	1	1	1	8	10	11	10	6	10	10	6	8	7
28	25	820	16	67.8	76.8	72.2	68.8	67.5	77.8	72.4	63.3	60.7	63.9	1	1	1	1	1	1	1	1	1	1	8	11	10	9	8	11	10	7	6	7
29	25	802.5	14	62.8	72.3	61.4	64.3	71.6	85.7	72.6	66	66.8	60.5	1	1	1	1	1	1	1	1	1	1	7	10	7	7	10	14	10	8	8	6
30	25	755	11	56.3	85.3	58.1	54.1	67.6	78.4	61.3	82.4	79.4	66.6	0	1	0	0	1	1	1	1	1	1	5	14	6	4	9	12	7	13	12	8
31	25	707.5	12	56.4	75.1	75	59.1	78.6	67.3	66.6	79	74.2	65.8	0	1	1	0	1	1	1	1	1	1	5	11	11	6	12	9	9	12	11	8
32	25	630	8	74.1	82.2	79.9	71.3	76.5	67	73.7	65.8	74.3	68.1	1	1	1	1	1	1	1	1	1	1	11	14	13	10	12	9	11	9	11	9
3	26	359	9	74.2	80.8	90.1	73.9	64.4	91.9	83.1	71.1	52.7	90.2	1	1	1	1	1	1	1	1	0	1	13	16	19	13	10	20	17	12	5	19
4	26	582	7	75.6	73.8	79.6	61.4	58.1	77.9	72	79.7	61	93.5	1	1	1	1	0	1	1	1	1	1	12	12	14	7	6	13	11	14	7	18
5	26	745	4	69	80.1	84.8	53.7	57.6	82.5	63	66.2	60.3	91.5	1	1	1	0	0	1	1	1	0	1	9	13	14	4	6	13	7	8	6	16
6	26	938	4	58	72.3	86.3	67.9	54	75.6	48.2	72.5	55.6	81.8	0	1	1	1	0	1	0	1	0	1	5	9	13	8	4	10	2	9	4	12
7	26	1041	11	58.8	78.4	86.1	66.8	51.7	62.1	52.5	64.8	53.2	72.3	0	1	1	1	0	1	0	1	0	1	5	10	12	7	3	6	3	7	4	9
8	26	1114	12	60	73.9	80.7	63.4	52.5	61.3	58.8	71.3	58.6	82.3	1	1	1	1	0	1	0	1	0	1	5	9	11	6	3	6	5	8	5	11
9	26	1247	20	71.1	70.8	76.2	46.1	55.7	54.7	58.8	76	69.2	79.2	1	1	1	0	0	0	1	1	1	1	8	8	9	2	4	4	5	9	7	10
10	26	1380	13	70	73.7	79	50	58.9	50.8	62.4	67.9	55.8	74.8	1	1	1	0	1	0	1	1	0	1	7	8	9	2	4	3	5	6	4	8
11	26	1393	15	72	75	80.1	47.8	64.5	54.6	56.7	77.8	50.4	68.1	1	1	1	0	1	0	0	1	0	1	7	8	9	2	6	3	4	9	3	7
12	26	1406	17	66.1	66.2	75.9	59.8	55.8	55	55.3	75.8	52.5	57.7	1	1	1	1	0	0	0	1	0	0	6	6	8	5	4	4	4	8	3	4
13	26	1269	1	62	77.6	68.6	71.5	65.3	50.7	55.3	75.8	57.5	62.1	1	1	1	1	1	0	0	1	0	1	5	9	7	8	6	3	4	9	4	5
14	26	1102	4	61.4	72.2	63.2	64.1	56.6	64	56.7	84	69.6	64	1	1	1	1	0	1	0	1	1	1	6	8	6	6	4	6	4	11	8	6
15	26	965	14	65.4	77.8	52.8	78.5	57.9	61.7	62.1	86.2	81.6	67.6	1	1	0	1	0	1	1	1	1	1	7	11	4	11	5	6	6	13	12	8
16	26	888	13	69.1	72.7	61.1	83.4	50.6	66.4	72	80.6	77.7	64.4	1	1	1	1	0	1	1	1	1	1	8	9	6	13	3	8	9	12	11	7
17	26	811	11	65.1	79.6	68.4	74.1	66.9	77	75.8	71.2	80.3	72	1	1	1	1	1	1	1	1	1	1	8	12	9	10	8	11	11	9	12	10
18	26	764	9	57.5	81	59.6	58.8	60.6	74.4	68.8	84.2	74.7	82.4	0	1	0	0	1	1	1	1	1	1	5	13	6	6	6	11	9	14	11	13
19	26	687	19	61	74.6	53.3	63.5	74.2	76	67.1	87.1	74	92.3	1	1	0	1	1	1	1	1	1	1	7	11	4	8	11	12	9	15	11	17
20	26	730	5	64.8	83.6	54.2	71.8	66.3	82.9	66.6	85.1	69.7	78.6	1	1	0	1	1	1	1	1	1	1	8	14	5	10	8	13	8	14	9	12
21	26	713	14	62.9	69.5	56.8	72.6	60.9	77.3	63.9	71.3	70.5	69.1	1	1	0	1	1	1	1	1	1	1	7	9	5	10	7	12	8	10	10	9
22	26	816	3	68.7	71.5	70.4	62.2	56	72.1	71.8	70.2	71.6	62.4	1	1	1	1	0	1	1	1	1	1	9	10	9	7	5	10	10	9	10	7
23	26	919	8	65.1	81.1	59.8	67.3	62.9	81.2	73.7	82.8	71.4	70.6	1	1	0	1	1	1	1	1	1	1	7	12	6	8	7	12	10	12	9	9
24	26	962	2	70.9	78.6	73	66.4	63.5	70.4	65.7	70.5	75.8	68.2	1	1	1	1	1	1	1	1	1	1	9	11	9	7	7	9	7	9	10	8
25	26	975	2	70.9	75.4	59.4	60.4	50.6	78.2	73.7	69	69.8	66.8	1	1	0	1	0	1	1	1	1	1	9	10	5	6	3	11	9	8	8	7
26	26	928	10	68.5	68	76.9	58.3	52.4	75.2	66.4	62.1	67.1	62	1	1	1	0	0	1	1	1	1	1	8	8	10	5	4	10	8	6	8	6
27	26	821	10	70.2	76.9	77.1	66.9	67.2	82.8	63.3	60.1	75	59.4	1	1	1	1	1	1	1	0	1	0	9	11	11	8	8	13	7	6	11	6
28	26	774	5	59	69.3	62.6	64.5	74.5	79.6	67	69.6	68.3	60.4	0	1	1	1	1	1	1	1	1	0	6	9	7	8	11	12	8	9	9	6
29	26	757	18	58.5	76.3	57.7	64.6	78	91.8	62.6	59.6	73.3	65.3	0	1	0	1	1	1	1	0	1	1	6	11	6	8	12	16	7	6	10	8
30	26	680	8	59	75	61.5	57	77.9	93.9	69.7	69.6	82.2	71.9	0	1	1	0	1	1	1	1	1	1	6	11	7	6	12	17	10	10	14	10
31	26	603	4	68.5	77.9	72.4	62.1	86.3	86.5	72.9	74.6	79.2	62.6	1	1	1	1	1	1	1	1	1	1	10	13	11	8	16	16	11	12	13	8
3	27	300.5	12	65.8	85.4	91.7	73.2	73.7	78.4	91.1	78.1	72.7	95.2	1	1	1	1	1	1	1	1	1	1	11	18	21	13	14	15	20	15	13	22
4	27	494	4	66.8	77.1	78.7	57.2	71.7	81.3	86.7	75.2	74.1	87	1	1	1	0	1	1	1	1	1	1	10	13	14	6	11	15	17	13	12	17
5	27	687.5	19	70	78.3	70.8	61.7	70.5	82.8	65.3	81.9	74	89.9	1	1	1	1	1	1	1	1	1	1	10	12	10	7	10	14	8	13	11	16
6	27	791	17	59.8	84.9	75.7	70.7	59.4	83.7	66.7	81	63.4	88.7	0	1	1	1	0	1	1	1	1	1	6	14	11	9	6	13	8	12	7	15
7	27	924.5	16	63.9	79.4	69.2	57.8	47	70.1	69.4	74	49.2	70.3	1	1	1	0	0	1	1	1	0	1	7	11	8	5	2	9	8	10	3	9
8	27	1028	17	70.9	73.4	73	61.9	57.9	67.2	71.9	81.6	57	72.4	1	1	1	1	0	1	1	1	0	1	8	9	9	6	5	7	9	11	5	9
9	27	1161.5	18	66.3	77.8	76	55	55.5	66.1	69.6	78.6	57.7	77.2	1	1	1	0	0	1	1	1	0	1	7	10	9	4	4	7	8	10	5	9
10	27	1295	3	83.5	76.4	69.7	44.5	55.5	52.2	65.4	71.3	52.1	74.8	1	1	1	0	0	0	1	1	0	1	10	9	7	1	4	3	6	8	3	8
11	27	1398.5	19	64.1	80.2	68.2	50.9	53.2	53.3	59	69.1	42.9	59	1	1	1	0	0	0	1	1	0	1	6	9	7	3	3	3	4	7	1	4
12	27	1412	16	65.6	78.1	73.8	55.4	64.3	60.7	61.7	74.4	51.6	57.6	1	1	1	0	1	1	1	1	0	0	6	9	8	4	6	5	5	8	3	4
13	27	1305.5	8	62.2	79.8	59.9	59.7	70	60.7	61.3	86.1	51.8	58	1	1	1	1	1	1	1	1	0	0	5	9	5	5	7	5	5	11	3	4
14	27	1139	16	55.7	77.7	56.6	78.3	71	63.9	62.3	84.4	74.8	62.3	0	1	0	1	1	1	1	1	1	1	4	10	4	10	8	6	6	11	9	6
15	27	1062.5	9	63.6	75.5	62.5	84.5	59.5	57.5	73.1	85.8	80.3	69	1	1	1	1	0	0	1	1	1	1	6	9	6	12	5	5	9	12	11	8
16	27	1016	4	66.5	70.6	53.9	76.3	50	67.4	64.5	89.3	83.6	63.4	1	1	0	1	0	1	1	1	1	1	7	8	4	10	3	7	7	13	12	6
17	27	969.5	11	62.4	82.1	54.4	74.1	51.2	82.2	68.7	88	74	63.8	1	1	0	1	0	1	1	1	1	1	6	12	4	9	3	12	8	13	9	7
18	27	893	0	56.5	76.8	58.6	72.6	64.4	72.6	69.8	80.8	72.3	73.3	0	1	0	1	1	1	1	1	1	1	5	11	5	9	7	9	9	12	9	10
19	27	876.5	14	65.5	76.7	55.6	65.3	63.2	76.5	71.1	78.6	58.8	84.6	1	1	0	1	1	1	1	1	0	1	7	11	5	7	7	11	9	11	6	13
20	27	890	9	55.2	76.4	53.6	69.4	46.3	84.7	70.5	77.1	64.1	80.3	0	1	0	1	0	1	1	1	1	1	4	11	4	9	2	13	9	11	7	12
21	27	933.5	6	70.8	68	51.1	64.5	46.9	84.1	69.9	71.2	65.6	68.9	1	1	0	1	0	1	1	1	1	1	9	8	3	7	2	12	8	9	7	8
22	27	977	7	75.5	69.4	64.7	65.6	57.3	81.9	58.1	73	74.4	59.6	1	1	1	1	0	1	0	1	1	0	10	8	7	7	5	12	5	9	10	5
23	27	1020.5	12	75.5	71.7	66.2	65.3	51.8	80.9	62.6	72.9	71.1	61.7	1	1	1	1	0	1	1	1	1	1	10	9	7	7	3	11	6	9	8	6
24	27	974	6	79.4	85	65.1	60.2	50.7	81.8	61.3	73.3	74.3	66.8	1	1	1	1	0	1	1	1	1	1	11	12	7	6	3	12	6	9	10	7
25	27	987.5	5	72	76.2	55.1	65.6	54.3	79	70.4	59.1	71.6	62.5	1	1	0	1	0	1	1	0	1	1	9	10	4	7	4	11	8	5	9	6
26	27	911	19	69	74.7	64.3	64.4	65.4	71.2	68.5	52.2	71.7	65.1	1	1	1	1	1	1	1	0	1	1	8	10	7	7	7	9	8	4	9	7
27	27	804.5	13	66.6	63.9	66.7	65	73.6	84.6	75.6	57.6	66.9	60.7	1	1	1	1	1	1	1	0	1	1	8	7	8	8	10	13	11	5	8	6
28	27	728	10	67.7	63.1	58.9	66.9	71.6	82.4	79.7	61.2	70.6	57.5	1	1	0	1	1	1	1	1	1	0	9	7	6	9	10	13	13	7	10	6
29	27	651.5	3	56	70.4	50	75.4	83	91.9	71.6	55.4	74.4	63.6	0	1	0	1	1	1	1	0	1	1	5	10	3	12	14	17	10	5	11	8
4	28	436	14	72.2	76.2	85.3	68.2	85.6	79.7	91.8	74.2	77.9	82.4	1	1	1	1	1	1	1	1	1	1	12	13	17	11	17	15	19	13	14	16
5	28	570	4	53.8	76.7	72.2	84	77.7	73	82.2	76.1	73.5	78	0	1	1	1	1	1	1	1	1	1	5	13	11	15	13	11	14	12	12	13
6	28	674	3	62.4	89.6	66.3	78.4	70	69.2	73.3	77.2	73.3	78.9	1	1	1	1	1	1	1	1	1	1	7	16	9	12	10	10	11	12	11	13
7	28	808	20	66.9	79.1	64.4	66.5	62	70.1	72.4	74.8	54.8	77.5	1	1	1	1	1	1	1	1	0	1	8	12	7	8	7	9	10	11	5	11
8	28	912	16	72.1	74.3	75.7	60.8	55.9	61.6	73.3	79	54.5	71.2	1	1	1	1	0	1	1	1	0	1	9	10	10	6	5	6	10	11	4	9
9	28	1076	13	80.1	75.3	81.8	56.9	51.2	64.3	66.2	76.5	59	62.5	1	1	1	0	0	1	1	1	0	1	11	9	11	5	3	6	7	10	5	6
10	28	1210	11	73.8	86.4	73.3	46.7	53.2	63.2	60.1	76.3	54.4	68.6	1	1	1	0	0	1	1	1	0	1	8	11	8	2	3	6	5	9	4	7
11	28	1344	10	65.4	77.9	56.5	48	58.1	70.1	56.7	77.8	54.9	63	1	1	0	0	0	1	0	1	0	1	6	9	4	2	4	7	4	9	4	5
12	28	1388	8	64.8	82.4	51.2	43.7	64.1	66.3	64.4	72.4	50	59.1	1	1	0	0	1	1	1	1	0	1	6	10	3	1	6	6	6	7	2	5
13	28	1342	14	64.2	82.2	54.4	59.2	73.2	63.7	72.4	75	68.5	62.3	1	1	0	1	1	1	1	1	1	1	6	10	4	5	8	6	8	8	7	5
14	28	1206	10	61.4	81.9	56.7	69.7	71.2	74.2	65.8	73.4	62.2	65.4	1	1	0	1	1	1	1	1	1	1	5	10	4	7	8	9	6	8	6	6
15	28	1100	7	59.2	76.5	69.7	67.4	67.6	71.7	65.2	85.8	69.7	66.5	0	1	1	1	1	1	1	1	1	1	5	10	8	7	7	8	7	12	8	7
16	28	1054	12	63.1	73.6	65.2	77.5	50.4	63.4	73.4	87.7	71.9	55.4	1	1	1	1	0	1	1	1	1	0	6	9	7	10	3	6	9	13	9	4
17	28	1068	2	65.2	71.3	61.5	75.3	44.3	68.8	80.5	79.2	71.8	63.2	1	1	1	1	0	1	1	1	1	1	7	8	6	9	1	8	11	10	8	6
18	28	1052	12	62.5	72.3	71.9	78.1	54.7	71.2	79.5	70.9	71.6	70.3	1	1	1	1	0	1	1	1	1	1	6	9	9	10	4	8	11	8	8	8
19	28	1006	16	64.8	68.9	56.3	68.1	58.3	66	59.3	77.4	64	69.7	1	1	0	1	0	1	0	1	1	1	7	8	5	8	5	7	5	10	7	8
20	28	1050	11	56.2	67.6	54.5	64.3	55.9	68.5	71.7	77.2	67.1	71.2	0	1	0	1	0	1	1	1	1	1	4	7	4	7	4	8	9	10	7	8
21	28	1034	11	70.1	66.4	59.3	61.3	52.7	74.7	70.5	71.8	59.3	66	1	1	0	1	0	1	1	1	0	1	8	7	5	6	4	9	8	9	5	7
22	28	1108	10	67.4	66	61.8	53.7	51.1	77.4	57.8	79.4	61.4	67.8	1	1	1	0	0	1	0	1	1	1	7	7	6	4	3	10	5	10	6	7
23	28	1092	9	78.5	70.9	60	57.9	48.1	75.6	62.8	68.1	61.2	70.3	1	1	1	0	0	1	1	1	1	1	10	8	5	5	2	9	6	7	6	8
24	28	1076	16	71	71.2	55.2	63.8	48.8	84	60.4	69.2	64	71.9	1	1	0	1	0	1	1	1	1	1	8	8	4	6	2	12	5	8	6	8
25	28	1030	2	58.8	67.7	63.7	66.9	55.6	78.2	72.1	63.2	78.5	59.7	0	1	1	1	0	1	1	1	1	0	5	8	6	7	4	10	9	6	10	5
26	28	954	19	66.9	75.9	59	70.7	63.6	73.4	72.3	51.8	81.7	72.1	1	1	0	1	1	1	1	0	1	1	8	10	5	9	7	9	9	3	12	9
27	28	758	4	68	78.4	71	70.5	71.5	80.5	65.7	56.7	68.6	65.7	1	1	1	1	1	1	1	0	1	1	9	12	10	10	10	13	8	5	9	8
28	28	652	8	69.9	71.5	60.5	68.4	70	86.1	79.8	55.7	76.2	65.1	1	1	0	1	1	1	1	0	1	1	10	10	7	9	10	15	13	5	12	8
4	29	348	2	75.4	75.3	70.8	67.8	81.7	79.1	87.3	63.5	77.5	94.7	1	1	1	1	1	1	1	1	1	1	14	14	12	11	16	15	18	9	15	21
5	29	452.5	7	68.5	75.6	70	73.4	75.2	64.9	82.6	77.8	69.6	70.6	1	1	1	1	1	1	1	1	1	1	11	13	11	12	13	9	16	14	11	11
6	29	557	10	68.5	87.9	70.6	69.7	63.1	66.7	72.9	81.7	61.4	73.6	1	1	1	1	1	1	1	1	1	1	10	17	11	10	8	9	11	14	8	12
7	29	691.5	17	72.2	84.5	64.7	65.1	69	63.4	77.7	80	53	76.6	1	1	1	1	1	1	1	1	0	1	10	14	8	8	9	8	12	13	4	12
8	29	796	2	76.7	79.7	68.2	65	70.9	64.7	75.7	73	53.5	75.8	1	1	1	1	1	1	1	1	0	1	11	12	9	8	9	8	11	10	4	11
9	29	930.5	17	71.4	63.5	76.2	66.9	59.7	60.7	62.8	82.8	64.6	70.1	1	1	1	1	0	1	1	1	1	1	9	7	10	8	6	6	6	12	7	9
10	29	1125	18	68.3	73.4	68.7	61.6	55.3	72.2	52	75.1	54.6	73.4	1	1	1	1	0	1	0	1	0	1	7	9	7	6	4	8	3	9	4	9
11	29	1229.5	19	72.6	66.3	54.2	54.6	55.8	76.2	57.1	74.1	61.4	60.1	1	1	0	0	0	1	0	1	1	1	8	7	4	4	4	9	4	8	5	5
12	29	1304	13	69.8	74.5	56.1	43	67.7	70	65	75.8	66	44.8	1	1	0	0	1	1	1	1	1	0	7	8	4	1	7	7	6	9	6	1
13	29	1318.5	3	70.3	73.8	54.1	51.5	78.9	55.4	64.3	80	65.7	54.9	1	1	0	0	1	0	1	1	1	0	7	8	3	3	9	4	6	9	6	4
14	29	1243	6	55.2	68.3	63.2	63.7	85.1	65.5	66.9	77.4	60.6	57.4	0	1	1	1	1	1	1	1	1	0	4	7	6	6	11	6	7	9	5	4
15	29	1137.5	5	54.5	69.3	68.7	75.8	60.6	59.6	63.1	85.8	68.1	55.9	0	1	1	1	1	1	1	1	1	0	4	8	7	9	5	5	6	12	7	4
16	29	1122	18	58.9	75.7	65	83.1	60	70.1	67.3	93.4	73.5	53	0	1	1	1	1	1	1	1	1	0	5	9	7	11	5	8	7	14	9	3
17	29	1136.5	7	58.4	71.7	63.3	81.1	53.8	68.5	72.5	82.8	77.8	69.4	0	1	1	1	0	1	1	1	1	1	5	8	6	11	4	7	8	11	10	8
18	29	1121	7	55.4	69.4	63.2	65.4	48.8	60.1	71.1	75	74.5	69.5	0	1	1	1	0	1	1	1	1	1	4	8	6	7	2	5	8	9	9	8
19	29	1075.5	17	57.7	61.7	65.9	63.1	49.5	62.6	66.3	79.6	74.7	78.5	0	1	1	1	0	1	1	1	1	1	5	6	7	6	3	6	7	10	9	10
20	29	1180	3	54	55.8	58.7	53	47.9	66.5	61.4	79.4	64.2	75.8	0	0	0	0	0	1	1	1	1	1	4	4	5	3	2	7	5	10	6	9
21	29	1164.5	11	60.6	64.2	69.1	56.5	52.8	63.1	68.2	76.6	68.5	79.6	1	1	1	0	0	1	1	1	1	1	5	6	7	4	3	6	7	9	7	10
22	29	1179	10	67.8	71.3	71.2	60.5	58.5	70.1	60.1	78.8	54.6	67.1	1	1	1	1	0	1	1	1	0	1	7	8	8	5	5	8	5	10	4	7
23	29	1163.5	19	74.8	74.9	56.5	65.6	53.1	77.5	47.6	72.1	58	70.9	1	1	0	1	0	1	0	1	0	1	9	9	4	7	3	10	2	8	5	8
24	29	1148	15	65	69.2	45.2	72.1	51.6	69.7	52.6	62.5	69.2	66.3	1	1	0	1	0	1	0	1	1	1	6	7	1	8	3	8	3	6	7	7
25	29	1102.5	14	63.6	59.4	52.2	63	53.1	80.4	63.3	61.5	56.5	73.3	1	1	0	1	0	1	1	1	0	1	6	5	3	6	4	11	6	6	4	9
26	29	967	2	56.4	67.5	68	75	58.2	74	66.5	59.1	79.1	72.3	0	1	1	1	0	1	1	0	1	1	5	8	8	10	5	9	7	5	11	9
27	29	801.5	11	64.2	77.1	65.2	71.4	69	83.6	62.7	63.6	77.9	74.9	1	1	1	1	1	1	1	1	1	1	7	11	8	10	9	13	7	7	11	11
28	29	636	4	64.5	72.2	55.5	68.5	72.4	83.1	65.5	55.9	70.6	62.9	1	1	0	1	1	1	1	0	1	1	8	11	5	9	11	14	9	5	10	8
5	30	305	7	75	84.3	82.4	71	70.4	86	81.9	68.9	67.5	82.2	1	1	1	1	1	1	1	1	1	1	14	18	17	13	12	18	17	12	11	17
6	30	440	17	80.2	86.9	74.6	67.8	70.4	79.6	83.2	69.8	57.2	54.6	1	1	1	1	1	1	1	1	0	0	15	17	13	10	11	15	16	11	7	6
7	30	605	16	86.7	78.1	69.4	62.9	68.5	80.1	85.2	64.6	61.9	64.5	1	1	1	1	1	1	1	1	1	1	16	13	10	8	10	14	15	8	7	8
