"","Neo.Reference.ID","Name","Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Est.Dia.in.M.min.","Est.Dia.in.M.max.","Est.Dia.in.Miles.min.","Est.Dia.in.Miles.max.","Est.Dia.in.Feet.min.","Est.Dia.in.Feet.max.","Close.Approach.Date","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Relative.Velocity.km.per.hr","Miles.per.hour","Miss.Dist..Astronomical.","Miss.Dist..lunar.","Miss.Dist..kilometers.","Miss.Dist..miles.","Orbiting.Body","Orbit.ID","Orbit.Determination.Date","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Equinox","Hazardous"
"2983",2252091,NA,NA,0.9650614696,2.1579430484,965.0614695789,2157.9430484443,0.5996612104,1.34088323,3166.2122718533,7079.8658710581,"2010-11-22",1290412800000,32.0026332735,115209.479784737,71586.6903695772,0.271641487,105.6685409546,40636988,25250654,"Earth",73,"2017-09-27 06:52:17",NA,0.0670039,3.152,2458000.5,0.76127712557661,2.25183402813048,9.36298614930685,194.963279063373,NA,0.537564291919709,118.867395838567,3.96610376434126,2457943.56544947,16.6063965338166,NA,"J2000",0
"3614",3653215,3653215,26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.4965270602,"2013-04-22",1.366614e+12,5.3095496281,19114.3786611463,11876.9315630884,0.1007910473,NA,15078126,9369113,"Earth",5,NA,7,0.0510451,5.735,2458000.5,0.081819432691426,1.07440919860448,10.042120541461,NA,406.773829193624,0.986501647496211,279.571758679027,1.16231674971275,2458134.96792266,240.994182310291,0.885012688042525,"J2000",0
"1078",3144515,3144515,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,"2001-08-08",9.97254e+11,11.002255964,39608.1214703309,24610.9463658287,0.2963749063,115.2898406982,44337056,27549770,"Earth",21,"2017-04-06 09:14:31",0,0.00654039,5.694,2458000.5,0.351090093315084,1.0743041107116,2.18300967512174,270.498032331589,406.714150870842,0.697126580233083,72.983637974307,1.45148164119011,2457844.05994453,138.471749385234,0.885142548468452,"J2000",0
"2562",3443812,3443812,21.4,NA,0.3119176705,139.4938229344,311.9176705226,0.0866774163,0.1938165949,457.6569140361,1023.3519701574,"2009-01-22",1232611200000,6.8236672868,24565.2022323534,15263.8613537642,0.2705386233,105.2395248413,NA,25148136,"Earth",19,"2017-04-06 09:01:43",5,0.270112,2.943,2458000.5,0.584224206797798,3.00335688638535,10.9859752335331,290.855507578402,1901.11697667186,1.24872309170617,194.969300142375,4.75799068106453,2458658.81673592,235.339588336393,0.189362361399888,"J2000",0
"1647",NA,NA,25,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,"2004-10-08",1097218800000,20.8003287985,74881.1836747447,46528.2554894546,NA,NA,NA,34089860,"Earth",5,"2017-04-06 08:48:30",6,NA,NA,2458000.5,0.326860711970322,0.930233744449396,8.33375355170627,20.4912708650555,327.707636118272,0.626176880439848,128.46312989278,1.23429060845894,2457939.71298557,66.7769767355413,1.09854016300699,"J2000",0
"3037",2267729,2267729,18.3,0.5815070396,1.30028927,581.5070396458,1300.2892700427,0.3613316107,0.807962044,1907.8315559515,4266.0410487267,NA,1298361600000,11.8317793459,42594.4056454056,26466.5072189466,0.143969205,56.0040206909,21537488,13382774,"Earth",74,"2017-04-06 09:24:35",0,0.0339574,3.673,NA,0.609063965496573,NA,5.82599831485539,189.241189795204,968.957173844004,0.749163265003435,270.652493046878,3.08350089937851,NA,179.638250250893,0.371533448245007,"J2000",1
"3337",3775094,3775094,23.117,0.0632637566,0.1414620602,63.2637565807,NA,0.0393102637,NA,207.5582631404,464.1143856736,"2012-04-15",1334473200000,17.9829111634,64738.4801881014,40225.9739813233,0.4050233635,157.5540924072,60590632,37649276,"Earth",6,"2017-07-19 06:19:35",6,0.165062,2.9,NA,0.638502307150292,2.95936368357974,10.2973330763095,321.26863653509,1859.49894728052,1.06980314391729,289.523475842482,4.84892422324218,2457912.81173257,16.9764959110462,0.193600539826329,"J2000",0
"4563",2154652,2154652,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,"2016-04-22",1461308400000,11.1415822453,40109.6960829493,24922.6053244304,0.4279081319,166.4562530518,64014144,39776544,"Earth",107,"2017-04-24 06:23:52",NA,0.235932,5.689,2458000.5,0.450547245453827,1.05853772792212,NA,159.604094372718,397.793735209752,0.581616470397858,NA,1.53545898544639,2458013.44282209,348.286854366447,0.90499162791032,"J2000",0
"3783",2487577,2487577,21.2,0.1529519353,0.3420109247,152.9519353442,NA,0.095039897,0.2125156703,501.8108275547,1122.0831222578,"2013-12-22",1387699200000,15.874280565,57147.410034063,35509.1781958876,0.2447925277,95.2242889404,36620440,22754886,"Earth",49,"2017-04-17 06:20:01",1,0.00179278,6.22,2458000.5,0.235798260872397,0.963804966562899,10.9173551674696,81.8462940369007,345.606710782502,0.736541431627189,252.334225999357,1.19106850149861,2457959.65981423,42.5410341233686,1.04164644021208,NA,1
"2675",3602686,3602686,21.4,0.1394938229,0.3119176705,NA,311.9176705226,0.0866774163,0.1938165949,NA,1023.3519701574,"2009-08-22",1250924400000,16.8856226438,60788.2415175929,37771.4492918621,0.4164552717,162.0010986328,62300824,NA,"Earth",44,"2017-04-10 11:57:48",0,0.135517,3.61,NA,0.480953272484139,2.06962241397446,7.56914789596637,211.945040667651,1087.51462368253,1.07423074116692,71.8400028835554,3.065014086782,2458304.94859879,259.218370788876,0.331030031376473,"J2000",0
"4060",3445070,3445070,NA,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,"2014-11-08",1415433600000,24.0184255891,86466.3321208766,NA,0.2053974783,79.8996200562,30727024,19092888,"Earth",21,"2017-04-06 09:01:33",2,NA,NA,2458000.5,0.559560953443411,0.936981714784807,1.86360834698724,149.537613160935,331.279910702198,0.412683333100778,120.921281215354,1.46128009646884,2457910.79807903,97.4785687431728,1.08669432817983,"J2000",1
"3666",3397572,3397572,21,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,NA,NA,1374476400000,13.8587859188,49891.6293077646,31000.7182218163,0.0759106494,29.5292434692,NA,7056336,"Earth",39,"2017-04-06 09:04:58",0,0.0104373,3.523,2458000.5,0.620170811758559,NA,3.33852285108367,234.07487928782,1070.43221616576,0.777849359284315,127.22587492047,3.31793571129256,2457608.90619755,131.697987742003,0.336312747844514,"J2000",1
"1433",2418198,2418198,19,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,NA,1382.1017848971,3090.4735428537,"2003-09-22",1.064214e+12,17.5229220681,63082.5194453306,NA,0.3063954725,119.1878356934,45836112,28481238,"Earth",27,"2017-04-06 09:21:15",1,0.089119,6.79,NA,0.379618045498226,NA,24.4538129245005,150.71607271045,287.167576352221,0.528466108765565,114.322850188726,1.17521371277268,2458030.38995012,322.529258416315,1.25362342285624,"J2000",0
"2250",3693270,3693270,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,"2007-10-15",1192431600000,26.6315445852,95873.5605065688,59572.1020825399,0.4265239253,165.9178009033,63807072,39647876,"Earth",15,"2017-04-06 08:38:09",4,NA,3.777,2458000.5,0.460460864672672,1.77106016595709,35.9367195750288,18.8091016868879,860.891459932289,NA,NA,2.58656406136102,2457883.08176663,49.1009215203511,0.418171182727628,"J2000",0
"2121",3367903,3367903,21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,"2007-02-15",1171526400000,14.8136141334,53329.0108800906,33136.5734549096,0.0520820191,20.2599067688,NA,4841326.5,"Earth",20,"2017-04-06 09:07:02",5,0.0494511,NA,2458000.5,0.568150631414406,2.33062980197642,21.9488101448577,143.703515997959,1299.59601249677,1.00648100839029,24.1247553691498,3.65477859556256,2458063.91213717,342.434257137614,0.277009160183842,"J2000",1
"3731",3648676,3648676,27,NA,0.023661375,10.5816885933,NA,NA,0.0147024923,34.7168272045,77.6291855923,"2013-10-15",1381820400000,NA,10049.2612013359,6244.2201059079,0.0340467325,13.244178772,5093318.5,3164841.5,"Earth",14,"2017-04-06 08:44:31",6,0.0335088,4.878,2458000.5,0.231170669291015,1.33696122076934,NA,186.035390434355,564.646502811206,1.02789500054796,205.344928002953,1.64602744099073,2457718.56962892,179.749512456067,0.637567040985232,"J2000",0
"335",2277810,2277810,21.8,0.1160259082,0.2594418179,116.0259082094,NA,0.0720951346,0.1612096218,380.6624406898,851.1870938635,"1997-04-15",861087600000,9.129167377,32865.0025571733,20421.0345055947,0.303361434,118.007598877,45382228,28199208,"Earth",51,"2017-04-06 09:24:24",1,NA,NA,2458000.5,0.377535298320862,1.00134294284034,7.10412656317738,179.505782772699,365.992924002988,0.62330063619362,170.852165277084,1.37938524948705,2457994.54848251,5.85406481130602,NA,"J2000",0
"3118",3567973,NA,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,NA,"2011-06-15",1308121200000,13.564860903,48833.499250831,30343.2373539399,0.0119147738,4.6348471642,1782424.75,1107547.375,"Earth",21,"2017-04-06 08:53:19",NA,0.00251047,5.554,NA,0.287428076354999,1.09969754876954,NA,83.4768138978169,421.21934880569,0.783613597754407,270.614329070434,1.41578149978468,2457902.16948492,84.0393147428228,0.854661593824527,"J2000",1
"1271",2401954,2401954,18.8,NA,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,"2002-10-08",1034060400000,15.7269661954,56617.078303345,35179.6506824312,0.2982610834,116.0235595703,44619224,27725100,"Earth",34,"2017-07-03 06:20:29",1,NA,7.06,2458000.5,0.286890658468444,0.826322690094655,1.32744530880263,92.0699150641935,274.361358289453,0.589258429425983,71.733877846199,1.06338695076333,2458113.07631872,212.284319514403,1.31213813142081,"J2000",1
"1174",3117446,3117446,24,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,"2002-03-08",1015574400000,9.1810557682,33051.8007655715,20537.1036479186,NA,4.7675685883,NA,1139262.625,"Earth",8,"2017-04-06 09:15:19",NA,0.00849026,7.057,2452358.5,0.342039594182244,0.824025278642237,6.62811811792168,164.296304174396,273.217950369244,0.542176006739536,223.222030760491,1.10587455054494,2452259.50145159,130.443396488157,1.31762938530749,"J2000",0
"983",3072405,3072405,19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,"2001-01-22",980150400000,18.0463287487,64966.7834954424,40367.8327780431,0.4512733689,175.5453491211,67509536,41948480,"Earth",25,"2017-04-06 09:16:34",2,0.435734,NA,2458000.5,0.26400457536378,1.61550843082947,35.9375804854676,NA,750.00173848828,1.18900681355173,NA,2.04201004810721,2458033.61860945,NA,0.47999888737008,"J2000",0
"4178",3713303,NA,20.2,0.2424124811,0.5420507863,NA,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,"2015-02-15",1423987200000,24.1579453996,86968.6034386648,54038.9080644303,0.4049906224,157.5413513184,60585732,37646228,"Earth",NA,"2017-04-06 08:35:07",2,0.120911,4.127,2458000.5,0.500077445154755,1.49934297468426,NA,341.277209926569,670.578940753876,0.749555370493423,55.6897367408066,2.24913057887509,2458323.5757379,186.55693673626,0.536849546147814,"J2000",0
"1235",3170231,3170231,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,"2002-07-22",1027321200000,14.5693382398,52449.6176631277,32590.152708514,0.3748291965,145.8085632324,56073652,34842552,"Earth",26,"2017-04-06 09:13:21",0,0.0212139,5.412,2455713.5,0.486207214886408,1.13004795348084,7.61215186942583,278.818234778731,438.77688086822,0.580610485330837,65.6085710951312,1.67948542163085,NA,117.640236396616,0.820462553285984,"J2000",1
"94",2348314,2348314,17.9,0.6991252322,NA,699.1252322458,1563.2915440869,0.4344161447,0.97138403,2293.7180269613,5128.9094295021,"1995-07-22",806396400000,15.3422196651,55231.9907943614,34319.0111688631,0.4432989827,172.4433135986,66316588,41207216,"Earth",60,"2017-04-06 09:23:10",0,NA,5.169,2458000.5,NA,1.18956973508182,30.1225406141259,292.47575698467,473.896265655836,0.858775610730278,84.2046886005298,1.52036385943335,2458067.79332112,308.879960955237,0.759659921569096,"J2000",1
"2378",3408699,3408699,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,NA,0.0244000636,57.6155918963,128.8323800441,"2008-04-08",1.207638e+12,9.9234965693,35724.5876493184,22197.8694757668,0.0066225493,2.5761716366,990719.25,615604.4375,"Earth",12,"2017-04-06 09:03:43",7,0.00240893,4.528,2458000.5,NA,1.45989972620253,1.50151408173443,192.251694900973,644.292339262917,0.855484559654441,305.764387033251,2.06431489275062,NA,144.966375193627,0.558752569387752,"J2000",0
"2035",3343101,3343101,23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,NA,199.7744887109,446.7093369279,"2006-09-22",1158908400000,5.5918324779,20130.5969204962,12508.3700698494,0.1499764506,58.340839386,22436158,13941182,"Earth",11,"2017-04-06 09:08:06",NA,0.142193,3.358,2458000.5,0.514045680596241,2.35271084884428,6.24260708735578,349.570878505938,1318.10880013925,1.14330999930396,NA,3.5621116983846,NA,9.52228512066422,0.273118577132606,"J2000",0
"3146",3754438,NA,20.6,NA,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,"2011-07-22",1.311318e+12,12.3463427026,NA,27617.5339913882,0.4168794675,162.1661224365,62364284,38751368,"Earth",15,"2017-04-06 08:25:10",4,0.00017745,3.705,2458000.5,0.603021527233827,1.83700084933408,NA,268.077507769072,909.415731411695,0.729249791638805,108.358850381073,2.94475190702935,2457652.9278261,137.589419538401,0.395858557934959,"J2000",1
"2352",3764727,3764727,28.8,0.0046190746,0.0103285648,4.6190746028,NA,0.002870159,0.0064178706,15.1544447199,33.886368555,"2008-02-15",1203062400000,5.3146087811,19132.5916119258,11888.2483824213,0.0470445075,18.3003139496,7037758.5,4373060.5,"Earth",6,"2017-04-06 08:21:58",7,NA,6.754,2458000.5,0.237907752551588,0.873283297994275,0.646735146178752,76.2381764637944,298.078847274208,0.665522431227618,NA,1.08104416476093,2457918.71300508,98.7769458996879,1.20773413911129,"J2000",0
"473",3402134,3402134,25.3,0.0231502122,0.0517654482,23.150212221,NA,0.0143848705,0.0321655483,75.9521422633,169.8341531374,"1998-02-15",887529600000,19.8225730514,71361.2629849867,44341.1136586436,0.374488146,145.6758880615,56022628,34810848,NA,11,"2017-04-06 09:04:29",7,NA,7.484,2458000.5,0.318779865900747,0.766937967481809,15.9674982689251,321.251624749764,245.323292150214,0.522453585053766,NA,1.01142234990985,2458049.81006372,287.639879674102,1.46745136527667,"J2000",0
"1370",NA,3582516,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,"2003-04-22",1050994800000,7.904816096,28457.3379456934,17682.2831252004,0.2260985477,87.9523391724,33823864,21017174,"Earth",22,"2017-04-06 08:52:20",1,NA,5.296,2458000.5,0.13424137223782,1.19316665200199,9.78667370312192,13.7170421670205,476.047278740352,1.03299432332883,189.772884155054,1.35333898067514,2457992.42398341,6.10730509903349,0.756227408656931,"J2000",1
"1255",3726511,3726511,20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,NA,0.3071786018,725.3373275385,1621.9035709942,"2002-08-22",1029999600000,16.0600827698,57816.2979712519,35924.7991477482,0.101658252,39.5450630188,15207859,9449725,"Earth",14,"2017-04-06 08:32:22",6,NA,7.968,2458000.5,0.531126616761199,0.706185696016478,16.1266352234142,159.737544485441,216.758831777358,0.331111676486094,324.5664297716,1.08125971554686,2457990.83287787,16.0554656000122,1.66083198109211,"J2000",0
"3188",2401954,2401954,18.8,0.4619074603,NA,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,"2011-10-08",1318057200000,15.9697226214,57491.0014370094,35722.6725317906,0.3062360935,119.1258392334,45812268,28466424,"Earth",34,"2017-07-03 06:20:29",1,0.0160302,NA,2458000.5,0.286890658468444,NA,NA,92.0699150641935,274.361358289453,0.589258429425983,71.733877846199,1.06338695076333,2458113.07631872,212.284319514403,1.31213813142081,"J2000",1
"2707",3472371,3472371,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,"2009-10-15",1.25559e+12,9.5590126506,34412.4455422079,21382.5553981569,0.1358864655,52.8598327637,20328326,12631436,"Earth",6,"2017-04-06 08:59:25",9,NA,4.535,2455129.5,0.237706388704281,1.46505873322436,17.4630298192181,NA,647.710563915801,1.11680491250993,154.802922941204,1.8133125539388,2455099.00127194,16.9513092960449,0.555803811232571,"J2000",0
"3820",3660059,3660059,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,"2014-02-08",1391846400000,7.4337458397,26761.4850228577,16628.5460687862,0.0141838556,5.5175199509,2121874.5,1318471.75,"Earth",8,"2017-04-06 08:42:41",7,0.0115732,5.55,2458000.5,0.240346941523935,1.11879141520245,3.26551535087935,127.016744099772,432.237173656925,NA,87.0956366492836,1.3876895100496,2458052.9268567,316.334925444177,0.832876073462711,"J2000",0
"601",3752445,3752445,24.183,0.03872175,0.0865844652,NA,86.5844651915,0.0240605725,0.0538010757,127.0398662462,284.0697767789,"1998-10-22",909039600000,4.7008043721,16922.8957394856,10515.2292999043,NA,NA,21001170,13049522,"Earth",10,"2016-06-11 06:17:09",0,0.0345404,6.062,2457600.5,0.104142909314173,1.00122993490887,7.77139561875894,66.5132579804841,365.930968800812,0.896958936595019,307.227651641058,1.10550093322272,2457663.99704723,297.532105911676,0.983792110243501,NA,0
"4449",3739702,3739702,27.4,0.0088014652,0.0196806745,8.801465209,NA,0.0054689752,0.0122290004,28.8761991163,64.5691441559,"2016-01-08",1.45224e+12,6.1488474785,22135.8509227392,13754.3569247432,0.0183177174,7.1255922318,2740291.75,NA,"Earth",9,"2017-04-06 08:29:14",7,0.0192988,5.184,2458000.5,0.223571312475787,1.22524305964713,7.73877999053501,292.602055497293,495.372397336302,0.951313860699971,NA,1.49917225859429,2457854.85141191,105.846615584717,0.726725998331314,"J2000",0
"2666",3455100,3455100,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,"2009-08-08",1249714800000,12.1065419209,43583.5509151687,27081.1236228169,0.2914763394,113.3842926025,43604240,27094418,"Earth",31,"2017-04-06 09:00:55",1,0.00410468,5.17,2457800.5,0.409355450272039,1.2130503562572,0.553688383255445,84.3450634236572,487.996459846045,0.716481581468875,245.373390307045,1.70961913104552,NA,221.506328879773,0.737710269688379,"J2000",1
"2151",3374390,3374390,28.7,0.0048367649,0.0108153351,4.8367648822,10.8153350678,0.0030054254,0.0067203356,15.8686516961,35.4833839037,NA,NA,8.6893638658,31281.7099169304,19437.2380314393,0.0037055758,1.4414689541,554346.25,344454.78125,"Earth",10,"2017-04-06 09:06:32",7,NA,NA,2458000.5,0.47070773559518,1.83245105445495,4.24914805102886,209.539487905396,906.039228895586,0.969902168023459,30.5045873634511,2.69499994088643,2457874.05359507,50.2414292022378,0.397333789221049,"J2000",0
"755",NA,3350633,21.9,0.1108038821,0.2477650126,110.8038821264,NA,0.068850319,0.1539539936,363.5298086356,812.8773639568,"1999-10-08",9.39366e+11,23.7343899807,85443.8039303929,53091.4569477489,0.3445866951,134.0442199707,51549436,32031336,"Earth",29,"2017-09-22 06:48:44",0,NA,6.829,2456357.5,0.470084218664834,NA,2.9124196455782,NA,286.608354245033,0.450817187931821,68.6325229445321,1.25065011615922,2456392.94971318,315.472697995708,1.25606945739,"J2000",1
"3417",3711785,NA,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,"2012-08-15",1.345014e+12,3.2659075177,11757.2670638563,7305.5085264278,NA,NA,NA,30576192,"Earth",45,"2017-04-06 08:35:29",3,0.022444,4.928,2458000.5,NA,1.31676035267475,5.38158472761556,89.4602994909932,551.897642873722,1.02118061847509,151.582002727796,1.61234008687442,2458262.36379174,189.187592585176,0.652294867804628,"J2000",1
